user_score,publisher,rating,title,metascore,platform,genre,developer
6.1,Grip Games,E10+,Tower of Guns,69,PS4,"Sci-Fi,Action,Shooter,First-Person,Arcade",Terrible Posture Games
6.7,Rain Games,E,Teslagrad,78,PS4,"Action,Platformer,2D",Rain Games
8.0,Bethesda Softworks,,The Evil Within: The Consequence,75,PS4,"Action Adventure,Survival",Tango Gameworks
7.2,Milkstone Studios,T,Ziggurat,80,PS4,"Action,Shooter,First-Person,Arcade",Milkstone Studios
5.5,Wales Interactive Ltd.,T,Infinity Runner,45,PS4,"Action,General",Wales Interactive Ltd.
7.7,Yacht Club Games,E,Shovel Knight,90,PS4,"Action,Platformer,2D",Yacht Club Games
6.7,Devolver Digital,T,Titan Souls,73,PS4,"Action,General",Acid Nerve
7.8,Warner Bros. Interactive Entertainment,M,Mortal Kombat X,83,PS4,"Action,Fighting,2D,3D","Warner Bros. Interactive Entertainment, NetherRealm Studios"
6.6,Capcom,M,Resident Evil: Revelations 2 - Episode 4: Metamorphosis,75,PS4,"Action Adventure,Survival",Capcom
6.1,Electronic Arts,E,Madden NFL 15,81,PS4,"Sports,Traditional,Team,Football,Sim",EA Sports
6.4,Ubisoft,T,Assassin's Creed Chronicles: China,69,PS4,"Historic,Action Adventure,General,Linear","Climax Group, Climax Studios"
6.5,Koei Tecmo Games,T,Warriors Orochi 3 Ultimate,77,PS4,"Action,Beat-'Em-Up,3D",Omega Force
8.1,Deep Silver,M,Metro Redux,83,PS4,"Action,Miscellaneous,Shooter,Compilation,First-Person,Sci-Fi",4A Games
6.9,FuturLab,E10+,Velocity 2X,86,PS4,"Action,General,Shooter,Scrolling,Shoot-'Em-Up,Vertical",FuturLab
6.5,11 bit studios,T,Anomaly 2,74,PS4,"Strategy,Real-Time,Sci-Fi,General",11 bit studios
3.8,Zen Studios,T,KickBeat: Special Edition,60,PS4,"Action,Miscellaneous,Rhythm,Music",Zen Studios
4.5,Team 17,T,Flockers,61,PS4,"Puzzle,Action",Team 17
1.6,Majesco Games,T,Air Conflicts: Vietnam Ultimate Edition,30,PS4,"Action,Simulation,Flight,Combat","bitComposer Entertainment AG, bitComposer"
6.5,SCEA,E10+,Minecraft: PlayStation 4 Edition,89,PS4,"Action Adventure,Adventure,3D,Sandbox,First-Person,Fantasy,Fantasy","4J Studios, Mojang AB"
3.7,Electronic Arts,E10+,NHL 15,60,PS4,"Sports,Traditional,Team,Ice Hockey,Sim",EA Sports
6.1,Activision,T,Destiny,76,PS4,"Shooter,Sci-Fi,Action,Shooter,First-Person,Sci-Fi,Arcade","Bungie Software, Bungie"
5.9,NIS America,M,Natural Doctrine,53,PS4,"Strategy,Turn-Based,General,Fantasy,Tactics",Kadokawa
5.6,Electronic Arts,E,FIFA 15,82,PS4,"Sports,Traditional,Team,Soccer,Sim",EA Sports
7.2,505 Games,E10+,DG2: Defense Grid 2,77,PS4,"Strategy,Real-Time,General,Defense",Hidden Path Entertainment
5.8,Disney Interactive Studios,E10+,Disney Infinity 2.0 Edition,71,PS4,"Action Adventure,General,Fantasy",Avalanche Software
5.8,Zen Studios,T,CastleStorm: Definitive Edition,74,PS4,"Strategy,General",Zen Studios
5.6,MixedBag Srl,E,Futuridium EP Deluxe,73,PS4,"Action,Shooter,Rail",MixedBag Srl
7.1,Frima Studio,E,Chariot,76,PS4,"Action,Platformer,2D",Frima Studio
7.3,Ubisoft,M,Watch Dogs: Bad Blood,76,PS4,"Action Adventure,General,Modern,Open-World",Ubisoft Montreal
5.2,Electronic Arts,E,Madden NFL 25,74,PS4,"Sports,Traditional,Team,Football,Arcade,Arcade,Sim",EA Sports
7.0,Electronic Arts,M,Battlefield 4,85,PS4,"Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",EA DICE
5.6,Ubisoft,E10+,Just Dance 2014,75,PS4,"Action,Miscellaneous,Rhythm,Dancing,Dancing",Ubisoft
7.2,Warner Bros. Interactive Entertainment,T,Injustice: Gods Among Us - Ultimate Edition,80,PS4,"Action,Fighting,Fighting,2D,2D",NetherRealm Studios
7.7,"Frozenbyte, Inc.",E10+,Trine 2: Complete Story,84,PS4,"Platformer,2D,Action,Platformer,2D","Frozenbyte, Inc."
6.5,2K Sports,E,NBA 2K14,85,PS4,"Sports,Traditional,Team,Basketball,Sim,Sim",Visual Concepts
6.3,EA Sports,E,FIFA 14,87,PS4,"Sports,Traditional,Team,Soccer,Sim,Sim",EA Canada
7.0,Digital Extremes,M,Warframe,64,PS4,"Action,General,General,Shooter,Third-Person,Arcade",Digital Extremes
7.0,SCEA,E,Sound Shapes,84,PS4,"Action,Miscellaneous,Rhythm,Music Maker,Music Maker,Music",SCEA
7.3,SCEA,E,flower,91,PS4,"General,Miscellaneous,General",Bluepoint Games
7.9,Ubisoft,M,Assassin's Creed IV: Black Flag,83,PS4,"Action Adventure,Historic,Historic,Open-World",Ubisoft
6.4,Focus Home Interactive,T,Contrast,59,PS4,"Platformer,3D,Miscellaneous,Puzzle,Action,Puzzle,Action",Compulsion Games
5.2,Activision,E10+,Skylanders Swap Force,79,PS4,"Action,Platformer,Platformer,3D,3D",Vicarious Visions
2.1,Activision,E,Angry Birds Star Wars,47,PS4,"Strategy,Puzzle,Action,General,General",Exient Entertainment
6.7,XGenStudios,E10+,Super Motherload,65,PS4,"General,Puzzle,Miscellaneous,Puzzle,Action",XGenStudios
7.8,SCEA,E10+,Resogun,84,PS4,"Shooter,Scrolling,Action,Shooter,Scrolling,Shoot-'Em-Up,Horizontal","Housemarque, XDEV"
3.7,Activision,M,Call of Duty: Ghosts,78,PS4,"Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",Infinity Ward
7.7,Warner Bros. Interactive Entertainment,E10+,LEGO Marvel Super Heroes,83,PS4,"Action Adventure,Fantasy,General,Fantasy",TT Games
6.2,Electronic Arts,E10+,Need for Speed: Rivals,80,PS4,"Driving,Racing,Simulation,GT / Street,GT / Street,Automobile",Ghost Games
6.2,Zombie Studios,T,Blacklight: Retribution,58,PS4,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",Zombie Studios
6.5,Sony Online Entertainment,T,DC Universe Online,75,PS4,"Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Fantasy,Fantasy",WBIE
6.5,SCEA,E10+,Knack,54,PS4,"Action,General,General",SCE Japan Studio
2.6,Electronic Arts,E,NBA Live 14,43,PS4,"Arcade,Sports,Traditional,Team,Basketball,Arcade",EA Sports
6.8,505 Games,E10+,Tiny Brains,64,PS4,"Action,Puzzle,Miscellaneous,Puzzle,Action",Spearhead Games
6.7,SCEA,T,Escape Plan,73,PS4,"Miscellaneous,Puzzle,Action,General,Puzzle,General",Fun Bits
6.6,SCEA,E,flOw,71,PS4,"Miscellaneous,General,General",SuperVillain Studios
6.3,SCEA,E10+,Doki-Doki Universe,71,PS4,"General,Miscellaneous,General","SCEA, Humanature Studios"
6.9,SCEA,M,Killzone: Shadow Fall,73,PS4,"Shooter,Sci-Fi,Action,Shooter,First-Person,Sci-Fi,Arcade",Guerrilla
6.8,Alliance Digital Media,E10+,The Pinball Arcade,82,PS4,"Action,Miscellaneous,Parlor,Pinball,Pinball",Farsight Studios
8.1,Square Enix,M,Tomb Raider: Definitive Edition,85,PS4,"Modern,Action Adventure,General,Modern,Linear","Crystal Dynamics, Nixxes Software"
8.6,Ubisoft,E10+,Rayman Legends,90,PS4,"Platformer,2D,Action,Platformer,2D",Ubisoft Montpellier
7.1,Warner Bros. Interactive Entertainment,E10+,The LEGO Movie Videogame,71,PS4,"Fantasy,Action Adventure,General,Fantasy",TT Games
6.9,Zen Studios,E10+,ZEN Pinball 2,82,PS4,"Action,Miscellaneous,Parlor,Pinball",Zen Studios
