user_score,rating,title,metascore,platform,genre,developer
7.6,T,Toukiden 2,77,PS4,"Role-Playing,Action RPG",Koei Tecmo Games
5.8,E10+,88 Heroes,72,PS4,"Action,Platformer,2D","Rising Star Games, Bitmap Bureau"
6.8,M,This Is the Police,63,PS4,"Simulation,Virtual,Virtual Life,Career",Weappy Studio
6.9,E,EVERYTHING,80,PS4,"Action Adventure,Adventure,General",David OReilly
4.6,M,"Mafia III: Faster, Baby!",67,PS4,"Action Adventure,Open-World",Hangar 13
7.4,T,Kona,71,PS4,"Action Adventure,Adventure,General,3D,First-Person",Parabole
4.4,T,Troll and I,39,PS4,"Action Adventure,General",Maximum Games
3.8,M,Anoxemia,60,PS4,"Action,Platformer,2D","BSK Games, Badland Games"
4.8,M,Mass Effect: Andromeda,71,PS4,"Role-Playing,Action RPG",BioWare
8.2,M,Zero Escape: The Nonary Games,87,PS4,"Miscellaneous,Compilation",Spike Chunsoft
6.8,M,Vikings: Wolves of Midgard,67,PS4,"Role-Playing,Action RPG",Games Farm
4.5,M,The Walking Dead: The Telltale Series - A New Frontier Episode 3: Above the Law,69,PS4,"Adventure,Point-and-Click",Telltale Games
7.3,E10+,Rain World,59,PS4,"Action,Platformer,2D",Videocult
8.2,M,Dark Souls III: The Ringed City,82,PS4,"Role-Playing,Action RPG",From Software
6.9,E,Snake Pass,69,PS4,"Action Adventure,Puzzle,Action,General",Sumo Digital
8.5,E10+,Kingdom Hearts HD I.5 + II.5 Remix,84,PS4,"Miscellaneous,Compilation",Square Enix
7.0,E,MLB The Show 17,85,PS4,"Sports,Team,Baseball,Sim",Sony Interactive Entertainment
7.5,T,God Wars: Future Past,74,PS4,"Strategy,Turn-Based,Tactics",Kadokawa
5.4,T,FATED: The Silent Oath,64,PS4,"Action Adventure,Adventure,General,3D,First-Person",Frima Studio
7.2,E10+,Has-Been Heroes,61,PS4,"Strategy,Turn-Based,General,Tactics","Frozenbyte, Inc., GameTrust"
7.3,E10+,Korix,69,PS4,"Strategy,Real-Time,General",StellarVR
7.4,T,Mortal Blitz,59,PS4,"Action,Shooter,First-Person,Arcade",Skonec
7.0,M,Watch Dogs 2: No Compromise,67,PS4,"Action Adventure,Open-World",Ubisoft Montreal
4.4,M,Bush Hockey League,56,PS4,"Sports,Team,Ice Hockey,Arcade",V7 Entertainment Inc.
6.1,T,Final Fantasy XV: Episode Gladiolus,59,PS4,"Role-Playing,Action RPG",Square Enix
4.4,M,The Walking Dead: The Telltale Series - A New Frontier Episode 4: Thicker than Water,62,PS4,"Adventure,Point-and-Click",Telltale Games
7.1,M,Outlast 2,68,PS4,"Action Adventure,Survival",Red Barrels
7.6,T,Dragon Quest Heroes II,76,PS4,"Action,Beat-'Em-Up,3D",Omega Force
7.5,E10+,Puyo Puyo Tetris,83,PS4,"Puzzle,Stacking","Sega, Sonic Team"
6.2,T,Syberia 3,48,PS4,"Adventure,3D,Third-Person",Microids
7.5,T,Statik,84,PS4,"Adventure,3D,First-Person",Tarsier Studios
8.0,T,What Remains of Edith Finch,88,PS4,"General,Adventure,3D,First-Person",Giant Sparrow
6.3,M,Sniper: Ghost Warrior 3,56,PS4,"Action,Shooter,First-Person,Tactical,Modern",City Interactive
4.8,E,Symphony of the Machine,64,PS4,"Puzzle,General",Stirfire Studios
7.9,T,Little Nightmares,78,PS4,"Action Adventure,General,Linear",Tarsier Studios
7.7,T,Marvel Heroes Omega,83,PS4,"Role-Playing,Massively Multiplayer",Gazillion
7.6,M,NieR: Automata - 3C3C1D119440927,79,PS4,"Role-Playing,Action RPG",PlatinumGames
5.0,E,TumbleSeed,69,PS4,"Action,General",Benedict Fritz
2.8,T,Super Rude Bear Resurrection,78,PS4,"Action,Platformer,2D",Alex Rose
7.0,E10+,GNOG,77,PS4,"Adventure,General",KO-OP
7.3,M,Resident Evil Code: Veronica X,71,PS4,"Action Adventure,Survival",Capcom
7.1,,Dreamfall Chapters,67,PS4,"Fantasy,Adventure,3D,Third-Person",Red Thread Games
7.4,E10+,Polybius,84,PS4,"Action,Shooter,Rail",Llamasoft
7.1,E,LocoRoco,79,PS4,"Action,Platformer,2D",Sony Interactive Entertainment
6.7,M,BUTCHER,71,PS4,"Action,Platformer,2D","Transhuman Design, Crunching Koalas"
7.4,M,Nioh: Dragon of the North,76,PS4,"Role-Playing,Action RPG",Team Ninja
6.9,E,Human: Fall Flat,67,PS4,"Action Adventure,General",No Brakes Games
7.0,E,Birthdays the Beginning,65,PS4,"Strategy,Management,Business / Tycoon,Action Adventure,Sandbox",Arc System Works
7.0,M,The Surge,73,PS4,"Role-Playing,Action RPG",Deck 13
5.8,M,Call of Duty: Black Ops III - Zombies Chronicles,78,PS4,"Action,Shooter,First-Person,Arcade",Treyarch
7.0,E,Seasons After Fall,64,PS4,"Action,Platformer,2D",Swing Swing Submarine
7.8,M,Prey,79,PS4,"General,Action,Shooter,First-Person,Arcade",Arkane Studios
7.2,T,Akiba's Beat,55,PS4,"Action Adventure,Role-Playing,Action RPG",Acquire
6.3,E,NBA Playgrounds,68,PS4,"Sports,Team,Basketball,Arcade",Saber Interactive
8.1,M,Farpoint,71,PS4,"Action,Shooter,First-Person,Arcade",Impulse Gear
6.7,E,Skylar & Plux: Adventure on Clover Island,59,PS4,"Action,Platformer,3D","Grip Games, Right Nice Games"
6.4,T,Chroma Squad,74,PS4,"Strategy,Turn-Based,Tactics",Behold Studios
7.1,T,Star Ocean 3: Till the End of Time,72,PS4,"Role-Playing,Action RPG,Japanese-Style",Tri-Ace
8.2,T,Injustice 2,87,PS4,"Action,Fighting,2D",NetherRealm Studios
6.7,E10+,Portal Knights,71,PS4,"Action,General",Keen Games
7.1,T,Samurai Warriors: Spirit of Sanada,74,PS4,"Action,Beat-'Em-Up,3D",Omega Force
7.5,M,Shadow Warrior 2,72,PS4,"Action,Shooter,First-Person,Arcade",Flying Wild Hog
7.9,T,Guilty Gear Xrd: Rev 2,86,PS4,"Action,Fighting,2D",Arc System Works
7.7,M,Utawarerumono: Mask of Deception,68,PS4,"Strategy,Adventure,Turn-Based,General",Aqua Plus
6.5,E10+,Danger Zone,64,PS4,"Racing,General",Three Fields Entertainment
6.1,M,Friday the 13th: The Game,61,PS4,"Action Adventure,Survival","IllFonic, Gun Media"
7.8,E10+,RiME,80,PS4,"General,Action,Adventure,General,3D,Third-Person",Tequila Works
6.8,M,Victor Vran: Overkill Edition,76,PS4,"Role-Playing,Action RPG",Haemimont Games
7.2,E10+,Star Trek: Bridge Crew,75,PS4,"Action Adventure,General","Ubisoft, Red Storm Entertainment"
5.5,M,The Walking Dead: The Telltale Series - A New Frontier Episode 5: From The Gallows,71,PS4,"Adventure,Point-and-Click",Telltale Games
4.3,T,Marvel's Guardians of the Galaxy - Episode 2: Under Pressure,70,PS4,"Action,Adventure,General,3D,Third-Person",Telltale Games
6.5,T,Ys Origin,77,PS4,"Role-Playing,Action RPG",Falcom
6.8,T,Tekken 7,82,PS4,"Action,Fighting,3D",Bandai Namco Games
6.1,M,The Town of Light,67,PS4,"Adventure,3D,First-Person","LKA Interactive, LKA"
7.7,T,DiRT 4,85,PS4,"Racing,Simulation,Automobile",Codemasters
7.1,T,Dark Rose Valkyrie,58,PS4,"Role-Playing,Japanese-Style",Compile Heart
3.9,T,Dreadnought,72,PS4,"Action,General",Six Foot Games
8.7,E10+,Wipeout: Omega Collection,85,PS4,"Racing,Arcade,Futuristic",Sony Interactive Entertainment
2.1,T,Randall,38,PS4,"Action,Platformer,2D",We The Force
6.0,M,The Elder Scrolls Online: Morrowind,75,PS4,"Role-Playing,Massively Multiplayer",Bethesda Softworks
6.1,E10+,ClaDun Returns: This is Sengoku!,73,PS4,"Role-Playing,Action RPG",Nippon Ichi Software
6.4,M,Perception,56,PS4,"Adventure,3D,First-Person",The Deep End Games
5.4,E,Tour de France 2017,58,PS4,"Sports,Individual,Biking",Cyanide Studios
5.7,E10+,Cars 3: Driven to Win,71,PS4,"Racing,Arcade,Automobile",Avalanche Software
8.0,T,Nex Machina: Death Machine,88,PS4,"Action,Shooter,Shoot-'Em-Up,Top-Down",Housemarque
6.9,M,Dead by Daylight,63,PS4,"Action Adventure,Survival",505 Games
8.0,E,Yonder: The Cloud Catcher Chronicles,64,PS4,"Action Adventure,Open-World",Prideful Sloth
7.6,T,Final Fantasy XIV: Stormblood,89,PS4,"Role-Playing,Massively Multiplayer",Square Enix
8.4,E10+,Fallen Legion: Sins of an Empire,64,PS4,"Role-Playing,Action RPG",YummyYummyTummy
7.0,T,Orcs Must Die! Unchained,82,PS4,"Action,General,Strategy,Real-Time,Defense",Robot Entertainment
4.6,T,Fortnite,78,PS4,"Action,Shooter,Third-Person,Tactical",Epic Games
7.0,T,SUPERHOT VR,75,PS4,"Action,Shooter,First-Person,Tactical",SUPERHOT
7.0,T,Archangel,69,PS4,"Action,Shooter,First-Person,Arcade",Skydance Interactive
6.4,M,Nioh: Defiant Honor,79,PS4,"Role-Playing,Action RPG",Team Ninja
7.0,T,SUPERHOT,83,PS4,"Action,Shooter,First-Person,Tactical",SUPERHOT
6.1,T,Super Cloudbuilt,78,PS4,"Action Adventure,General","Coilworks, Double Eleven"
7.0,E,Infinite Minigolf,75,PS4,"Sports,Individual,Golf,Arcade",Zen Studios
7.0,E10+,Aven Colony,73,PS4,"Strategy,Management,Government","Sold Out Software, Mothership Entertainment"
4.6,E10+,Smashbox Arena,54,PS4,"Action,Shooter,Light Gun","BigBox VR, Inc."
4.6,E,Tiny Trax,72,PS4,"Racing,Arcade,Futuristic",FuturLab
6.7,E10+,Vostok Inc.,65,PS4,"Action,Shooter,Shoot-'Em-Up,Top-Down",Badland Games
8.0,E10+,Pyre,85,PS4,"Role-Playing,General",Supergiant Games
6.6,T,Dino Frontier,65,PS4,"Strategy,Management,Business / Tycoon",Uber Entertainment
5.5,E,Patapon,72,PS4,"Action,Rhythm,Music",Sony Interactive Entertainment
7.4,T,Sundered,70,PS4,"Action Adventure,General",Thunder Lotus Games
6.4,T,Theseus,56,PS4,"Action Adventure,General",Forge Reply
6.9,T,The Long Dark,75,PS4,"Simulation,General",Hinterland
7.9,E10+,ICEY,81,PS4,"Action,Platformer,2D",X.D. Network Inc.
5.3,M,Batman: The Enemy Within - Episode 1: The Enigma,70,PS4,"Adventure,Point-and-Click",Telltale Games
7.9,M,Sine Mora EX,81,PS4,"Action,Shooter,Shoot-'Em-Up,Horizontal",Digital Reality
4.1,E10+,Minecraft: Story Mode Season Two - Episode 2: Giant Consequences,73,PS4,"Adventure,Point-and-Click",Telltale Games
5.8,M,LawBreakers,76,PS4,"Third-Person,Arcade,Action,Shooter,First-Person,Tactical",Boss Key Productions
8.3,M,Hellblade: Senua's Sacrifice,81,PS4,"Fantasy,Action Adventure,General",Ninja Theory
7.3,E10+,Mega Man Legacy Collection 2,71,PS4,"Miscellaneous,Compilation","Capcom, Bullets"
6.4,E10+,Undertale,92,PS4,"Role-Playing,Japanese-Style",tobyfox
8.0,E,Cities: Skylines - PlayStation 4 Edition,81,PS4,"Strategy,Management,Government",Tantalus
5.2,T,Night Trap: 25th Anniversary Edition,50,PS4,"Action,General",Digital Pictures
7.7,T,Sudden Strike 4,63,PS4,"Strategy,Real-Time,General",Kalypso
7.7,M,Observer,77,PS4,"Adventure,3D,First-Person",Bloober Team
6.6,M,Agents of Mayhem,62,PS4,"Action Adventure,Open-World",Volition Inc.
8.6,E,Sonic Mania,86,PS4,"Action,Platformer,2D","SegaSoft, Sega, PagodaWest Games"
7.5,M,Zero Escape: Zero Time Dilemma,80,PS4,"Adventure,Visual Novel",Aksys Games
6.2,T,Marvel's Guardians of the Galaxy - Episode 3: More Than A Feeling,65,PS4,"Action,Adventure,General,3D,Third-Person",Telltale Games
7.4,T,Thimbleweed Park,86,PS4,"Adventure,Point-and-Click",Ron Gilbert and Gary Winnick
5.6,E10+,ChromaGun,74,PS4,"Action,Shooter,First-Person,Arcade",Pixel Maniacs
7.4,E10+,Matterfall,72,PS4,"Action,Shooter,Third-Person,Arcade","Housemarque, XDEV"
7.0,T,The Escapists 2,76,PS4,"Action,General",Mouldy Toof Studios
6.1,T,White Day: A Labyrinth Named School,67,PS4,"Action Adventure,Survival",ROIGAMES Inc.
7.7,T,Naruto Shippuden: Ultimate Ninja Storm Legacy,70,PS4,"Miscellaneous,Compilation",CyberConnect2
7.4,T,One Piece: Unlimited World Red - Deluxe Edition,68,PS4,"Action,General",Ganbarion
5.7,T,Bleed,75,PS4,"Action,Platformer,2D",BootdiskRevolution
8.1,T,Uncharted: The Lost Legacy,84,PS4,"Action,General",Naughty Dog
3.7,E,Madden NFL 18,82,PS4,"Sports,Team,Football,Sim",Electronic Arts
6.1,T,Sneaky Bears,73,PS4,"Action Adventure,Survival",War Ducks Ltd
6.9,E10+,Obduction,61,PS4,"Adventure,3D,First-Person","Cyan, Inc."
7.8,E,F1 2017,86,PS4,"Racing,Simulation,Automobile",Codemasters
7.4,E10+,Rock of Ages 2: Bigger & Boulder,79,PS4,"Action,General",ACE Team
6.8,E,Sparc,74,PS4,"Sports,Team,Futuristic","CCP, CCP Games"
7.8,M,Pillars of Eternity: Complete Edition,85,PS4,"Role-Playing,Western-Style","Obsidian Entertainment, Paradox Arctic"
7.0,T,The Metronomicon: Slay the Dance Floor,79,PS4,"Action,Rhythm,Music",Puuba
8.2,T,Ys VIII: Lacrimosa of DANA,85,PS4,"Role-Playing,Action RPG",Falcom
7.1,M,Dishonored: Death of the Outsider,82,PS4,"Action Adventure,General",Arkane Studios
3.5,E10+,NHL 18,75,PS4,"Sports,Team,Ice Hockey,Sim",EA Sports
5.8,T,Nidhogg 2,73,PS4,"Action,General",Messhof
7.2,E,Pro Evolution Soccer 2018,83,PS4,"Sports,Team,Soccer,Sim",Konami
6.0,T,The Solus Project,65,PS4,"Action,General",Grip Games
6.2,T,Morphite,60,PS4,"Action Adventure,General",Crescent Moon Games
1.7,E10+,NBA 2K18,80,PS4,"Arcade,Sports,Team,Basketball,Sim",Visual Concepts
7.4,E,WRC 7,70,PS4,"Racing,Simulation,Automobile",Kylotonn
8.4,T,Final Fantasy IX,85,PS4,"Role-Playing,Japanese-Style","SquareSoft, Square Enix"
5.2,E10+,Minecraft: Story Mode Season Two - Episode 3: Jailhouse Block,63,PS4,"Adventure,Point-and-Click",Telltale Games
5.9,M,Hidden Dragon Legend,52,PS4,"Action,Platformer,2D",Oasis Games
6.1,E,NBA Live 18,72,PS4,"Sports,Team,Basketball,Sim",EA Sports
3.4,E10+,DreamWorks Voltron VR Chronicles,67,PS4,"Action,General",Digital Domain
6.0,E,Project CARS 2,82,PS4,"Racing,Simulation,Automobile","Bandai Namco Games, Slightly Mad Studios"
4.9,M,Batman: The Enemy Within - Episode 2: The Pact,67,PS4,"Adventure,Point-and-Click",Telltale Games
4.9,M,Raiders of the Broken Planet,56,PS4,"Strategy,Real-Time,MOBA",Mercury Steam
6.8,E,Light Tracer,68,PS4,"Puzzle,Action",Oasis Games
5.7,E10+,Pinball FX3,78,PS4,"Action,Pinball",Zen Studios
7.7,M,Ruiner,71,PS4,"Action,General",Reikon Games
8.1,M,Danganronpa V3: Killing Harmony,81,PS4,"Action,General,Adventure,Visual Novel",Spike Chunsoft
6.5,T,Gundam Versus,68,PS4,"Action,Fighting,3D",Bandai Namco Games
3.4,E,FIFA 18,84,PS4,"Sports,Team,Soccer,Sim",EA Vancouver
7.1,T,Hob,79,PS4,"Action,General",Runic Games
5.9,E10+,100ft Robot Golf,56,PS4,"Sports,Individual,Golf,Arcade",No Goblin
6.9,T,theHunter: Call of the Wild,75,PS4,"Sports,Individual,Nature,Hunting",THQ Nordic
7.7,M,Detention,84,PS4,"Adventure,General",Red Candle Game
1.3,,Syndrome,40,PS4,"Action Adventure,Survival",Funbox Media
8.3,M,Dragon's Dogma: Dark Arisen,78,PS4,"Role-Playing,Action RPG",Capcom
6.7,T,Raw Data,71,PS4,"Action,Shooter,First-Person,Arcade",Survios
7.4,E10+,Raiden V: Director's Cut,73,PS4,"Action,Shooter,Shoot-'Em-Up,Vertical",Moss
6.6,T,Battle Chasers: Nightwar,75,PS4,"Role-Playing,Action RPG,Japanese-Style",Airship Syndicate Entertainment
3.3,T,Touhou Kobuto V: Burst Battle,42,PS4,"Action,Fighting,3D",CUBETYPE
7.8,M,ECHO,79,PS4,"Action Adventure,General",Ultra Ultra
3.8,M,Raid: World War II,46,PS4,"Action Adventure,General",Starbreeze
6.4,T,Marvel's Guardians of the Galaxy - Episode 4: Who Needs You,68,PS4,"Action,Adventure,General,3D,Third-Person",Telltale Games
7.9,T,The Invisible Hours,81,PS4,"Adventure,General",Tequila Works
7.4,T,Cyberdimension Neptunia: 4 Goddesses Online,71,PS4,"Role-Playing,Action RPG",Compile Heart
5.6,E10+,No Heroes Allowed! VR,73,PS4,"Strategy,Real-Time,Defense",Acquire
7.3,T,Rogue Trooper Redux,59,PS4,"Action,Shooter,Third-Person,Arcade",Sold Out
6.8,M,Chaos;Child,76,PS4,"Adventure,General,Visual Novel",5pb
8.8,M,The Evil Within 2,76,PS4,"Action Adventure,Survival",Tango Gameworks
3.7,M,Middle-earth: Shadow of War,80,PS4,"Action Adventure,Open-World",Monolith Productions
5.9,T,WWE 2K18,66,PS4,"Sports,Individual,Combat,Wrestling",Yuke's
6.5,T,Marvel's Guardians of the Galaxy - Episode 5: Don't Stop Believin',72,PS4,"Action,Adventure,General,3D,Third-Person",Telltale Games
4.1,T,Need for Speed Payback,61,PS4,"Simulation,Racing,Arcade,Automobile",Ghost Games
5.5,E10+,Ben 10,56,PS4,"Action,Beat-'Em-Up,3D",Outright Games
7.7,T,Hand of Fate 2,82,PS4,"Miscellaneous,Board / Card Game",Defiant Development
7.1,E10+,Sonic Forces,57,PS4,"Action Adventure,General","SegaSoft, Sonic Team"
7.3,E10+,Cat Quest,74,PS4,"Role-Playing,Action RPG",The Gentlebros
7.4,E10+,LEGO Marvel Super Heroes 2,73,PS4,"Action,Platformer,3D",TT Games
6.7,T,Demon Gaze II,74,PS4,"Role-Playing,Western-Style",Experience Inc.
2.5,M,Road Rage,26,PS4,"Simulation,Vehicle,Combat",Maximum Games
8.0,M,L.A. Noire,76,PS4,"Adventure,3D,Third-Person",Team Bondi
7.4,T,Outcast: Second Contact,61,PS4,"Adventure,General",Bigben Games
4.9,T,Final Fantasy XV - Multiplayer Expansion: Comrades,60,PS4,"Role-Playing,Action RPG",Square Enix
1.0,T,Star Wars Battlefront II,68,PS4,"Action,Shooter,First-Person,Tactical",EA DICE
7.9,E,Ashes Cricket,73,PS4,"Sports,Team,Cricket",Big Ant Studios
6.8,M,SG/ZH: School Girl Zombie Hunter,59,PS4,"Action,Shooter,Third-Person,Arcade",Tamsoft
6.8,E,Wuppo,70,PS4,"Action,Platformer,2D",Knuist & Perzik
3.5,T,The Sims 4,66,PS4,"Simulation,Virtual,Virtual Life",Maxis
5.8,T,Batman: The Enemy Within - Episode 3: The Fractured Mask,70,PS4,"Adventure,Point-and-Click",Telltale Games
5.0,M,Planet of the Apes: Last Frontier,59,PS4,"Action Adventure,General","Creative England, Creative England"
8.0,M,The Elder Scrolls V: Skyrim VR,77,PS4,"Role-Playing,Western-Style",Bethesda Softworks
4.1,T,Monster of the Deep: Final Fantasy XV,62,PS4,"Sports,Individual,Nature,Fishing",Square Enix
7.4,T,Star Ocean 4: The Last Hope - 4K & Full HD Remaster,72,PS4,"Role-Playing,Action RPG",Square Enix
7.6,E10+,Sky Force Reloaded,74,PS4,"Action,Shooter,Shoot-'Em-Up,Vertical",Infinite Dreams Inc.
5.3,M,Black Mirror,54,PS4,"Adventure,3D,Third-Person",THQ Nordic
4.9,M,Dead Rising 4: Frank's Big Package,72,PS4,"Action Adventure,Open-World",Capcom Vancouver
6.5,M,DOOM VFR,72,PS4,"Action,Shooter,First-Person,Arcade",id Software
7.2,E,LocoRoco 2 Remastered,79,PS4,"Action,Platformer,2D",SCE Japan Studio
7.7,T,Tokyo Xanadu eX+,75,PS4,"Role-Playing,Action RPG",Falcom
6.5,T,Steep: Road to the Olympics,70,PS4,"Sports,Individual,Ski / Snowboard",Ubisoft Annecy
6.3,E10+,Gang Beasts,69,PS4,"Action,Miscellaneous,General,Party / Minigame",Boneloaf
1.5,,Destiny 2: Curse of Osiris,57,PS4,"Action,Shooter,First-Person,Arcade",Bungie
8.4,T,Okami HD,87,PS4,"Action Adventure,General",Capcom
7.0,E,Railway Empire,79,PS4,"Simulation,Vehicle,Train",Gaming Minds Studios
7.2,M,Resident Evil 7: biohazard - Not a Hero,71,PS4,"Action Adventure,Survival",Capcom
6.8,E10+,Nine Parchments,67,PS4,"Role-Playing,Action RPG","Frozenbyte, Inc."
5.6,T,Romancing SaGa 2,71,PS4,"Role-Playing,Japanese-Style","SquareSoft, Square Enix"
7.6,M,Resident Evil 7: biohazard - End of Zoe,75,PS4,"Action Adventure,Survival",Capcom
6.5,T,Bleed 2,81,PS4,"Action,Platformer,2D",BootdiskRevolution
6.6,T,The Seven Deadly Sins: Knights of Britannia,55,PS4,"Action,Beat-'Em-Up,3D","Bandai Namco Games, NATSUME ATARI Inc."
8.6,T,Shadow of the Colossus,91,PS4,"Action Adventure,General","Bluepoint Games, SCE Japan Studio"
3.4,M,Middle-earth: Shadow of War - Blade of Galadriel,63,PS4,"Action Adventure,Open-World",Monolith Productions
7.2,T,Under Night In-Birth Exe:Late[st],78,PS4,"Action,Fighting,2D",French-Bread
7.4,E10+,Sprint Vector,82,PS4,"Racing,Arcade,Other",Survios
4.9,T,Dissidia: Final Fantasy NT,67,PS4,"Action,Fighting,3D",Team Ninja
7.3,E,Monster Energy Supercross: The Official Videogame,67,PS4,"Racing,Arcade,Automobile",Milestone S.r.l
4.0,T,Dynasty Warriors 9,65,PS4,"Action,Action Adventure,Beat-'Em-Up,Open-World,3D",Omega Force
6.9,E,Fe,70,PS4,"Action,General",Zoink!
6.8,M,Rad Rodgers,66,PS4,"Action,Platformer,2D",THQ Nordic
6.8,E10+,Apex Construct,72,PS4,"Action,Shooter,Light Gun",Fast Travel Games
7.5,T,Suicide Guy,70,PS4,"Action Adventure,General",Chubby Pixel
7.3,T,Sword Art Online: Fatal Bullet,64,PS4,"Action,Shooter,Third-Person,Arcade",Dimps Corporation
6.0,E10+,Secret of Mana,63,PS4,"Role-Playing,Action RPG",Square Enix
3.4,M,Past Cure,37,PS4,"Action,General",Phantom 8
6.8,T,Blasters of the Universe,76,PS4,"Action,Shooter,First-Person,Arcade",Secret Location
7.0,E10+,de Blob 2,68,PS4,"Action,Platformer,3D",Blue Tongue Entertainment
7.8,T,Mulaka,64,PS4,"Action Adventure,General",Lienzo
7.0,M,Kingdom Come: Deliverance,69,PS4,"Historic,Role-Playing,Action Adventure,General,Action RPG",Warhorse Studios
7.3,M,Immortal Redneck,73,PS4,"Action,Shooter,First-Person,Arcade","CremaGames, Crema Games"
8.5,E,Moss,84,PS4,"Action Adventure,General",Polyarc
7.6,,Life is Strange: Before the Storm - Farewell,80,PS4,"Action Adventure,General",Deck Nine Games
6.8,E,Gravel,67,PS4,"Racing,Arcade,Automobile",Milestone S.r.l
6.4,M,Fear Effect Sedna,50,PS4,"Role-Playing,General",Sushee
3.5,E,Bridge Constructor Portal,79,PS4,"Simulation,Virtual,Career",ClockStone Software
7.0,T,Final Fantasy XV: Royal Edition,76,PS4,"Role-Playing,Action RPG",Square Enix
6.3,M,TERA,68,PS4,"Role-Playing,Massively Multiplayer",Bluehole Studio
6.6,E10+,Scribblenauts Showdown,65,PS4,"Puzzle,Action",Warner Bros. Interactive Entertainment
7.6,E,Frantics,69,PS4,"Miscellaneous,Party / Minigame",Sony Interactive Entertainment
6.2,E,TT Isle of Man: Ride On The Edge,66,PS4,"Racing,Arcade,Automobile","Kylotonn, Maximum Games"
6.7,T,Way of the Passive Fist,64,PS4,"Action,Beat-'Em-Up,2D",Household Games Inc.
8.1,T,DJMax Respect,85,PS4,"Action,Rhythm,Music",Rocky Studio
6.2,T,Tesla vs Lovecraft,72,PS4,"Action,Shooter,Shoot-'Em-Up,Top-Down",10tons
6.0,T,The Raven Remastered,72,PS4,"Adventure,Point-and-Click",THQ Nordic
8.2,M,Assassin's Creed Origins: The Curse of the Pharaohs,83,PS4,"Action Adventure,Open-World",Ubisoft Sofia
4.6,T,Bravo Team,45,PS4,"Action,Shooter,First-Person,Arcade",SuperMassive Games
7.2,M,The Council - Episode 1: The Mad Ones,75,PS4,"Adventure,General",Big Bad Wolf
8.3,M,A Way Out,78,PS4,"Action Adventure,General",Hazelight
8.2,T,Ni no Kuni II: Revenant Kingdom,85,PS4,"Action RPG,Role-Playing,Japanese-Style",Level 5
7.6,,Injustice 2: Legendary Edition,88,PS4,"Action,Fighting,2D",NetherRealm Studios
6.3,T,The Witch and the Hundred Knight 2,61,PS4,"Role-Playing,Action RPG",Nippon Ichi Software
6.9,M,Far Cry 5,81,PS4,"Action,Shooter,First-Person,Arcade",Ubisoft Montreal
6.8,E,MLB The Show 18,82,PS4,"Sports,Team,Baseball,Sim",Sony Interactive Entertainment
7.0,M,Batman: The Enemy Within - Episode 5: Same Stitch,88,PS4,"Adventure,Point-and-Click",Telltale Games
1.0,M,Crisis on the Planet of the Apes VR,47,PS4,"Action,Shooter,Light Gun",Imaginati
7.2,T,Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings,74,PS4,"Role-Playing,Japanese-Style",Gust
6.9,E,Minit,82,PS4,"Adventure,General","JW, Kitty, Jukio, and Dom"
5.2,E10+,MX vs. ATV All Out,54,PS4,"Racing,Simulation,Automobile",Rainbow Studios
6.3,E10+,The Adventure Pals,72,PS4,"Action,Platformer,2D",Massive Monster
5.9,T,Super Daryl Deluxe,68,PS4,"Role-Playing,Action RPG",Dan & Gary Games
4.0,M,Rick and Morty: Virtual Rick-ality,72,PS4,"Simulation,General",Owlchemy Labs
0.7,,Call of Duty: WWII - The War Machine,73,PS4,"Action,Shooter,First-Person,Arcade",Sledgehammer Games
6.3,T,Regalia: Of Men and Monarchs - Royal Edition,70,PS4,"Strategy,Turn-Based,Tactics",Pixelated Milk
1.2,M,Extinction,48,PS4,"Action Adventure,General",Iron Galaxy Studios
5.3,M,Project Nimbus: Code Mirai,73,PS4,"Action,Shooter,Third-Person,Arcade",Kiss
6.9,E10+,Owlboy,89,PS4,"Action Adventure,General",BlitWorks
3.3,E10+,Masters of Anima,75,PS4,"Strategy,Real-Time,MOBA",Passtech Games
3.2,T,Time Carnage,56,PS4,"Action,Shooter,Light Gun",Wales Interactive Ltd.
5.1,T,Rogue Aces,75,PS4,"Action,Shooter,Shoot-'Em-Up,Horizontal",Infinite State Games
3.5,E,Assetto Corsa: Ultimate Edition,82,PS4,"Racing,Simulation,Automobile",Kunos Simulazioni
9.2,M,God of War,94,PS4,"Action Adventure,Linear",SCE Santa Monica
5.9,M,Gal*Gun 2,53,PS4,"Action,Shooter,Light Gun",Inti Creates
8.8,M,Yakuza 6: The Song of Life,83,PS4,"Action Adventure,Open-World",Ryu ga Gotoku Studios
